Order ID,Order Date,Customer Name,Country,State,Region
KL-2018-5608276,29-11-2018,Lilly Le Grand,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5608277,29-11-2018,Lilly Le Grand,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5608278,29-11-2018,Hershel Snyder,Sweden,Stockholm,North
KL-2018-5608279,29-11-2018,Hershel Snyder,Sweden,Stockholm,North
KL-2018-5608280,30-11-2018,James Casados,Spain,Andalusía,South
KL-2018-5608281,30-11-2018,Amelie North,France,Ile-de-France,Central
KL-2018-5608282,30-11-2018,Amelie North,France,Ile-de-France,Central
KL-2018-5608283,30-11-2018,Alex Greenwood,United Kingdom,England,North
KL-2018-5608284,30-11-2018,Charles Carey,Netherlands,North Holland,Central
KL-2018-5608285,30-11-2018,Charles Carey,Netherlands,North Holland,Central
KL-2018-5608286,30-11-2018,Charles Carey,Netherlands,North Holland,Central
KL-2018-5608287,01-12-2018,Julian Corbin,Spain,Valenciana,South
KL-2018-5608288,01-12-2018,Julian Corbin,Spain,Valenciana,South
KL-2018-5608289,01-12-2018,Elise Ali,Belgium,Limburg,Central
KL-2018-5608290,01-12-2018,Toby Starling,Spain,Castile and León,South
KL-2018-5608291,01-12-2018,Alex Greenwood,France,Ile-de-France,Central
KL-2018-5608292,01-12-2018,Alex Greenwood,France,Ile-de-France,Central
KL-2018-5608293,01-12-2018,Caleb Kenyon,Sweden,Stockholm,North
KL-2018-5608294,02-12-2018,Matthew Gill,France,Auvergne-Rhône-Alpes,Central
KL-2018-5608295,02-12-2018,Harry Josephson,France,Ile-de-France,Central
KL-2018-5608296,02-12-2018,Harry Josephson,France,Ile-de-France,Central
KL-2018-5608297,02-12-2018,Harry Josephson,France,Ile-de-France,Central
KL-2018-5608298,02-12-2018,Harry Josephson,France,Ile-de-France,Central
KL-2018-5608299,02-12-2018,Harry Josephson,France,Ile-de-France,Central
KL-2018-5608300,02-12-2018,Riley Douglas,United Kingdom,England,North
KL-2018-5608301,02-12-2018,Scott Higgins,Germany,Hesse,Central
KL-2018-5608302,02-12-2018,Scott Higgins,Germany,Hesse,Central
KL-2018-5608303,03-12-2018,Gracie Hicks,Germany,North Rhine-Westphalia,Central
KL-2018-5608304,03-12-2018,Gracie Hicks,Germany,North Rhine-Westphalia,Central
KL-2018-5608305,03-12-2018,Gracie Hicks,Germany,North Rhine-Westphalia,Central
KL-2018-5608306,03-12-2018,Leroy Samson,France,Auvergne-Rhône-Alpes,Central
KL-2018-5608307,03-12-2018,Leroy Samson,France,Auvergne-Rhône-Alpes,Central
KL-2018-5608308,05-12-2018,Joyce Cornell,Spain,Murcia,South
KL-2018-5608309,05-12-2018,Joyce Cornell,Spain,Murcia,South
KL-2018-5608310,05-12-2018,Lara Stoate,Germany,Mecklenburg-Vorpommern,Central
KL-2018-5608311,06-12-2018,Andres Woodruff,France,Auvergne-Rhône-Alpes,Central
KL-2018-5608312,06-12-2018,Lorri Stratton,Germany,Hamburg,Central
KL-2018-5608313,06-12-2018,Lorri Stratton,Germany,Hamburg,Central
KL-2018-5608314,06-12-2018,Kenneth Gonzales,United Kingdom,England,North
KL-2018-5608315,06-12-2018,Alexander Bennett,Italy,Apulia,South
KL-2018-5608316,06-12-2018,Alexander Bennett,Italy,Apulia,South
KL-2018-5608317,06-12-2018,Alexander Bennett,Italy,Apulia,South
KL-2018-5608318,06-12-2018,Rory Chambers,Italy,Sicily,South
KL-2018-5608319,06-12-2018,Rory Chambers,Italy,Sicily,South
KL-2018-5608320,07-12-2018,Jessica Spring,Germany,Saxony-Anhalt,Central
KL-2018-5608321,07-12-2018,Norma McCowan,Germany,Berlin,Central
KL-2018-5608322,08-12-2018,Tom Charlton,France,Ile-de-France,Central
KL-2018-5608323,08-12-2018,Tom Charlton,France,Ile-de-France,Central
KL-2018-5608324,08-12-2018,Tom Charlton,France,Ile-de-France,Central
KL-2018-5608325,08-12-2018,Isabelle Vaughan,United Kingdom,England,North
KL-2018-5608326,08-12-2018,Isabelle Vaughan,United Kingdom,England,North
KL-2018-5608327,08-12-2018,Lewis Greenwood,Germany,Baden-Württemberg,Central
KL-2018-5608328,08-12-2018,Lewis Greenwood,Germany,Baden-Württemberg,Central
KL-2018-5608329,08-12-2018,Jonathan Franklin,Germany,North Rhine-Westphalia,Central
KL-2018-5608330,08-12-2018,Jonathan Franklin,Germany,North Rhine-Westphalia,Central
KL-2018-5608331,08-12-2018,Jonathan Franklin,Germany,North Rhine-Westphalia,Central
KL-2018-5608332,08-12-2018,Jonathan Franklin,Germany,North Rhine-Westphalia,Central
KL-2018-5608333,09-12-2018,Adam Harte,United Kingdom,England,North
KL-2018-5608334,09-12-2018,Adam Harte,United Kingdom,England,North
KL-2018-5608335,09-12-2018,Ethel Cole,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5608336,09-12-2018,Ethel Cole,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5608337,09-12-2018,Ethel Cole,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5608338,09-12-2018,Ethel Cole,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5608339,09-12-2018,Ethel Cole,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5608340,09-12-2018,Ethel Cole,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5608341,09-12-2018,Ethel Cole,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5608342,10-12-2018,Sofia Goddard,United Kingdom,England,North
KL-2018-5608343,10-12-2018,Sofia Goddard,United Kingdom,England,North
KL-2018-5608344,10-12-2018,Sofia Goddard,United Kingdom,England,North
KL-2018-5608345,10-12-2018,Sofia Goddard,United Kingdom,England,North
KL-2018-5608346,10-12-2018,Sofia Goddard,United Kingdom,England,North
KL-2018-5608347,10-12-2018,Sofia Goddard,United Kingdom,England,North
KL-2018-5608348,10-12-2018,Harry Josephson,Germany,Rhineland-Palatinate,Central
KL-2018-5608349,10-12-2018,Freya Daniels,Germany,North Rhine-Westphalia,Central
KL-2018-5608350,10-12-2018,Mary Hough,France,Pays de la Loire,Central
KL-2018-5608351,12-12-2018,Dominic Elliott,United Kingdom,England,North
KL-2018-5608352,12-12-2018,Alexandra Macdonald,Italy,Emilia-Romagna,South
KL-2018-5608353,12-12-2018,Alexandra Macdonald,Italy,Emilia-Romagna,South
KL-2018-5608354,12-12-2018,Joseph Wright,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5608355,13-12-2018,Bianca Whitford,Italy,Apulia,South
KL-2018-5608356,13-12-2018,Holly Noble,Portugal,Lisboa,South
KL-2018-5608357,13-12-2018,Holly Noble,Portugal,Lisboa,South
KL-2018-5608358,13-12-2018,Holly Noble,Portugal,Lisboa,South
KL-2018-5608359,13-12-2018,Holly Noble,Portugal,Lisboa,South
KL-2018-5608360,13-12-2018,Holly Noble,Portugal,Lisboa,South
KL-2018-5608361,13-12-2018,Holly Noble,Portugal,Lisboa,South
KL-2018-5608362,13-12-2018,Holly Noble,Portugal,Lisboa,South
KL-2018-5608363,13-12-2018,Kevin Madigan,Spain,Asturias,South
KL-2018-5608364,13-12-2018,Isaac David,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5608365,13-12-2018,Isaac David,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5608366,13-12-2018,Isaac David,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5608367,13-12-2018,Amy Nixon,Italy,Piedmont,South
KL-2018-5608368,13-12-2018,Zoe Lanigan,Italy,Campania,South
KL-2018-5608369,13-12-2018,Zoe Lanigan,Italy,Campania,South
KL-2018-5608370,13-12-2018,Zoe Lanigan,Italy,Campania,South
KL-2018-5608371,13-12-2018,Jasmine Hanson,Sweden,Stockholm,North
KL-2018-5608372,13-12-2018,Jasmine Hanson,Sweden,Stockholm,North
KL-2018-5608373,14-12-2018,Niamh Mann,France,Ile-de-France,Central
KL-2018-5608374,14-12-2018,Niamh Mann,France,Ile-de-France,Central
KL-2018-5608375,15-12-2018,Jonathan Loftus,Germany,Bavaria,Central
KL-2018-5608376,15-12-2018,Toby Williamson,Spain,Valenciana,South
KL-2018-5608377,15-12-2018,Justin Armit,United Kingdom,England,North
KL-2018-5608378,15-12-2018,Justin Armit,United Kingdom,England,North
KL-2018-5608379,15-12-2018,Adam Walpole,Germany,Berlin,Central
KL-2018-5608380,15-12-2018,Adam Walpole,Germany,Berlin,Central
KL-2018-5608381,15-12-2018,Adam Walpole,Germany,Berlin,Central
KL-2018-5608382,15-12-2018,Adam Walpole,Germany,Berlin,Central
KL-2018-5608383,15-12-2018,Adam Walpole,Germany,Berlin,Central
KL-2018-5608384,15-12-2018,Thomas Stephens,France,Ile-de-France,Central
KL-2018-5608385,15-12-2018,Thomas Stephens,France,Ile-de-France,Central
KL-2018-5608386,15-12-2018,Thomas Stephens,France,Ile-de-France,Central
KL-2018-5608387,15-12-2018,Lilly Akhtar,Finland,Finland Proper,North
KL-2018-5608388,16-12-2018,Jade Farmer,United Kingdom,England,North
KL-2018-5608389,16-12-2018,Koby Phillip,Italy,Sardinia,South
KL-2018-5608390,17-12-2018,Denise Harris,Germany,North Rhine-Westphalia,Central
KL-2018-5608391,17-12-2018,Denise Harris,Germany,North Rhine-Westphalia,Central
KL-2018-5608392,17-12-2018,Denise Harris,Germany,North Rhine-Westphalia,Central
KL-2018-5608393,17-12-2018,Denise Harris,Germany,North Rhine-Westphalia,Central
KL-2018-5608394,17-12-2018,Carl Proctor,Austria,Vienna,Central
KL-2018-5608395,17-12-2018,Carrie Boots,Austria,Vienna,Central
KL-2018-5608396,17-12-2018,Carrie Boots,Austria,Vienna,Central
KL-2018-5608397,17-12-2018,Carrie Boots,Austria,Vienna,Central
KL-2018-5608398,17-12-2018,Mia Pugh,Portugal,Lisboa,South
KL-2018-5608399,17-12-2018,Mia Pugh,Portugal,Lisboa,South
KL-2018-5608400,17-12-2018,Mia Pugh,Portugal,Lisboa,South
KL-2018-5608401,19-12-2018,Kayla Tearle,Germany,North Rhine-Westphalia,Central
KL-2018-5608402,19-12-2018,Kayla Tearle,Germany,North Rhine-Westphalia,Central
KL-2018-5608403,19-12-2018,Katie Thom,Spain,Andalusía,South
KL-2018-5608404,19-12-2018,Katie Thom,Spain,Andalusía,South
KL-2018-5608405,19-12-2018,Daniel Hamilton,Austria,Vienna,Central
KL-2018-5608406,19-12-2018,Daniel Hamilton,Austria,Vienna,Central
KL-2018-5608407,19-12-2018,Daniel Hamilton,Austria,Vienna,Central
KL-2018-5608408,19-12-2018,Daniel Hamilton,Austria,Vienna,Central
KL-2018-5608409,19-12-2018,Mark Westfall,Sweden,Stockholm,North
KL-2018-5608410,20-12-2018,Michael Bradshaw,Germany,North Rhine-Westphalia,Central
KL-2018-5608411,20-12-2018,Lauren Saunders,Spain,Catalonia,South
KL-2018-5608412,20-12-2018,Gerald Galvan,France,Pays de la Loire,Central
KL-2018-5608413,20-12-2018,Jacob Carter,France,Auvergne-Rhône-Alpes,Central
KL-2018-5608414,20-12-2018,Jacob Carter,France,Auvergne-Rhône-Alpes,Central
KL-2018-5608415,20-12-2018,Jacob Carter,France,Auvergne-Rhône-Alpes,Central
KL-2018-5608416,20-12-2018,Anna Kelly,Spain,Madrid,South
KL-2018-5608417,20-12-2018,Anna Kelly,Spain,Madrid,South
KL-2018-5608418,20-12-2018,Kerry Dorsey,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5608419,20-12-2018,Kerry Dorsey,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5608420,20-12-2018,Ethan Williams,Sweden,Stockholm,North
KL-2018-5608421,21-12-2018,Bettie Lang,Spain,Catalonia,South
KL-2018-5608422,21-12-2018,Tahlia Murnin,United Kingdom,England,North
KL-2018-5608423,21-12-2018,Tahlia Murnin,United Kingdom,England,North
KL-2018-5608424,21-12-2018,David Velasquez,Ireland,Dublin,North
KL-2018-5608425,21-12-2018,David Velasquez,Ireland,Dublin,North
KL-2018-5608426,21-12-2018,David Velasquez,Ireland,Dublin,North
KL-2018-5608427,21-12-2018,David Velasquez,Ireland,Dublin,North
KL-2018-5608428,21-12-2018,Luz Reilly,Germany,North Rhine-Westphalia,Central
KL-2018-5608429,21-12-2018,Luz Reilly,Germany,North Rhine-Westphalia,Central
KL-2018-5608430,22-12-2018,Jason Martinez,Italy,Piedmont,South
KL-2018-5608431,22-12-2018,Jason Martinez,Italy,Piedmont,South
KL-2018-5608432,22-12-2018,Jason Martinez,Italy,Piedmont,South
KL-2018-5608433,22-12-2018,Alana Tyson,United Kingdom,England,North
KL-2018-5608434,22-12-2018,Nathan Clayton,Spain,Valenciana,South
KL-2018-5608435,23-12-2018,Taj Knetes,France,Ile-de-France,Central
KL-2018-5608436,23-12-2018,Taj Knetes,France,Ile-de-France,Central
KL-2018-5608437,23-12-2018,Taj Knetes,France,Ile-de-France,Central
KL-2018-5608438,23-12-2018,Taj Knetes,France,Ile-de-France,Central
KL-2018-5608439,23-12-2018,Evie Flockhart,Ireland,Dublin,North
KL-2018-5608440,23-12-2018,Evie Flockhart,Ireland,Dublin,North
KL-2018-5608441,23-12-2018,Evie Flockhart,Ireland,Dublin,North
KL-2018-5608442,24-12-2018,Gail Thompson,Spain,Murcia,South
KL-2018-5608443,26-12-2018,Kieran Herbert,Spain,Madrid,South
KL-2018-5608444,26-12-2018,Kieran Herbert,Spain,Madrid,South
KL-2018-5608445,26-12-2018,Jesse Godson,Germany,Bavaria,Central
KL-2018-5608446,26-12-2018,Jesse Godson,Germany,Bavaria,Central
KL-2018-5608447,26-12-2018,Philip Newsom,Spain,Castile and León,South
KL-2018-5608448,26-12-2018,Donna Farr,Norway,Oslo,North
KL-2018-5608449,26-12-2018,Donna Farr,Norway,Oslo,North
KL-2018-5608450,26-12-2018,Rachel Norton,United Kingdom,England,North
KL-2018-5608451,26-12-2018,Rachel Norton,United Kingdom,England,North
KL-2018-5608452,26-12-2018,Carol Evans,Netherlands,South Holland,Central
KL-2018-5608453,27-12-2018,Lillian Davis,Germany,Hamburg,Central
KL-2018-5608454,27-12-2018,Lillian Davis,Germany,Hamburg,Central
KL-2018-5608455,27-12-2018,Lillian Davis,Germany,Hamburg,Central
KL-2018-5608456,27-12-2018,Michael Wilson,Austria,Vienna,Central
KL-2018-5608457,27-12-2018,Michael Wilson,Austria,Vienna,Central
KL-2018-5608458,27-12-2018,Michael Wilson,Austria,Vienna,Central
KL-2018-5608459,27-12-2018,Michael Wilson,Austria,Vienna,Central
KL-2018-5608460,27-12-2018,Michael Wilson,Austria,Vienna,Central
KL-2018-5608461,27-12-2018,Michael Wilson,Austria,Vienna,Central
KL-2018-5608462,27-12-2018,Michael Wilson,Austria,Vienna,Central
KL-2018-5608463,27-12-2018,Timothy Jimenez,France,Ile-de-France,Central
KL-2018-5608464,27-12-2018,Timothy Jimenez,France,Ile-de-France,Central
KL-2018-5608465,27-12-2018,Timothy Jimenez,France,Ile-de-France,Central
KL-2018-5608466,27-12-2018,Timothy Jimenez,France,Ile-de-France,Central
KL-2018-5608467,27-12-2018,Timothy Jimenez,France,Ile-de-France,Central
KL-2018-5608468,27-12-2018,Marie Lawson,Denmark,Hovedstaden,North
KL-2018-5608469,27-12-2018,Skye Hammond,Italy,Veneto,South
KL-2018-5608470,28-12-2018,Jessica Paramor,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5608471,28-12-2018,Jessica Paramor,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5608472,28-12-2018,Maya O'Sullivan,France,Ile-de-France,Central
KL-2018-5608473,28-12-2018,Maya O'Sullivan,France,Ile-de-France,Central
KL-2018-5608474,28-12-2018,Adam Walpole,United Kingdom,England,North
KL-2018-5608475,28-12-2018,Adam Walpole,United Kingdom,England,North
KL-2018-5608476,28-12-2018,Carley Wynn,Italy,Piedmont,South
KL-2018-5608477,28-12-2018,Carley Wynn,Italy,Piedmont,South
KL-2018-5608478,28-12-2018,Carley Wynn,Italy,Piedmont,South
KL-2018-5608479,28-12-2018,Carley Wynn,Italy,Piedmont,South
KL-2018-5608480,28-12-2018,Molly Hawkins,Netherlands,Groningen,Central
KL-2018-5608481,28-12-2018,Molly Hawkins,Netherlands,Groningen,Central
KL-2018-5608482,29-12-2018,Felicia Cooley,Belgium,East Flanders,Central
KL-2018-5608483,29-12-2018,Molly Bidmead,Germany,Hesse,Central
KL-2018-5608484,29-12-2018,Molly Bidmead,Germany,Hesse,Central
KL-2018-5608485,29-12-2018,Matthew Barker,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5608486,30-12-2018,Owen Howell,United Kingdom,England,North
KL-2018-5608487,30-12-2018,Shannon Howe,Spain,Madrid,South
KL-2018-5608488,30-12-2018,Dominic Stephenson,United Kingdom,England,North
KL-2018-5608489,30-12-2018,Evie Morton,Italy,Campania,South
KL-2018-5608490,30-12-2018,Evie Morton,Italy,Campania,South
KL-2018-5608491,30-12-2018,Evie Morton,Italy,Campania,South
KL-2018-5608492,30-12-2018,Evie Morton,Italy,Campania,South
KL-2018-5608493,02-01-2019,Lilian Macredie,France,Auvergne-Rhône-Alpes,Central
KL-2018-5608494,02-01-2019,Amelie North,Spain,Madrid,South
KL-2018-5608495,03-01-2019,Millie Franklin,Spain,Castile and León,South
KL-2019-9703451,03-01-2019,Millie Franklin,Spain,Castile and León,South
KL-2019-9703452,03-01-2019,Lara Stoate,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2019-9703453,04-01-2019,Harry Marion,United Kingdom,England,North
KL-2019-9703454,04-01-2019,Harry Marion,United Kingdom,England,North
KL-2019-9703455,05-01-2019,Robert Neil,Netherlands,North Brabant,Central
KL-2019-9703456,05-01-2019,Lamar Lockhart,Spain,Valenciana,South
KL-2019-9703457,05-01-2019,Stella Balcombe,France,Ile-de-France,Central
KL-2019-9703458,05-01-2019,Natasha Heane,France,Normandy,Central
KL-2019-9703459,05-01-2019,Natasha Heane,France,Normandy,Central
KL-2019-9703460,05-01-2019,Natasha Heane,France,Normandy,Central
KL-2019-9703461,05-01-2019,Luz Reilly,Sweden,Stockholm,North
KL-2019-9703462,06-01-2019,Susan Williams,Spain,Andalusía,South
KL-2019-9703463,07-01-2019,Ruby Frost,Germany,Hesse,Central
KL-2019-9703464,07-01-2019,Liam Newton,Norway,Oslo,North
KL-2019-9703465,07-01-2019,Liam Newton,Norway,Oslo,North
KL-2019-9703466,07-01-2019,Liam Newton,Norway,Oslo,North
KL-2019-9703467,07-01-2019,Rachel Goddard,Netherlands,Overijssel,Central
KL-2019-9703468,09-01-2019,Betty Reynolds,Spain,Valenciana,South
KL-2019-9703469,09-01-2019,Joshua Romero,Italy,Veneto,South
KL-2019-9703470,09-01-2019,Joshua Romero,Italy,Veneto,South
KL-2019-9703471,09-01-2019,Joshua Romero,Italy,Veneto,South
KL-2019-9703472,09-01-2019,Joshua Romero,Italy,Veneto,South
KL-2019-9703473,09-01-2019,Millie Newman,Germany,North Rhine-Westphalia,Central
KL-2019-9703474,10-01-2019,Jammie Gibbs,Germany,Mecklenburg-Vorpommern,Central
KL-2019-9703475,10-01-2019,Isabelle Gould,Sweden,Stockholm,North
KL-2019-9703476,10-01-2019,Isabelle Gould,Sweden,Stockholm,North
KL-2019-9703477,11-01-2019,Katie Thom,Spain,Valenciana,South
KL-2019-9703478,12-01-2019,Daniel Howells,Austria,Vienna,Central
KL-2019-9703479,12-01-2019,Daniel Howells,Austria,Vienna,Central
KL-2019-9703480,12-01-2019,Daniel Howells,Austria,Vienna,Central
KL-2019-9703481,12-01-2019,Daniel Howells,Austria,Vienna,Central
KL-2019-9703482,12-01-2019,Daniel Howells,Austria,Vienna,Central
KL-2019-9703483,12-01-2019,Daniel Howells,Austria,Vienna,Central
KL-2019-9703484,12-01-2019,Julie Ochoa,Italy,Abruzzi,South
KL-2019-9703485,12-01-2019,Julie Ochoa,Italy,Abruzzi,South
KL-2019-9703486,12-01-2019,Julie Ochoa,Italy,Abruzzi,South
KL-2019-9703487,12-01-2019,Julie Ochoa,Italy,Abruzzi,South
KL-2019-9703488,13-01-2019,Joe Gilbert,United Kingdom,England,North
KL-2019-9703489,13-01-2019,Leslie Wilson,United Kingdom,England,North
KL-2019-9703490,14-01-2019,Elisabeth Manson,France,Nord-Pas-de-Calais-Picardie,Central
KL-2019-9703491,14-01-2019,Elisabeth Manson,France,Nord-Pas-de-Calais-Picardie,Central
KL-2019-9703492,16-01-2019,Oscar Noble,Italy,Lazio,South
KL-2019-9703493,16-01-2019,Oscar Noble,Italy,Lazio,South
KL-2019-9703494,16-01-2019,Toby Clunie,France,Nord-Pas-de-Calais-Picardie,Central
KL-2019-9703495,16-01-2019,Toby Clunie,France,Nord-Pas-de-Calais-Picardie,Central
KL-2019-9703496,16-01-2019,Michael Myers,Italy,Veneto,South
KL-2019-9703497,16-01-2019,Joseph Ford,United Kingdom,England,North
KL-2019-9703498,16-01-2019,Joseph Ford,United Kingdom,England,North
KL-2019-9703499,16-01-2019,Henry Winder,Germany,North Rhine-Westphalia,Central
KL-2019-9703500,16-01-2019,Henry Winder,Germany,North Rhine-Westphalia,Central
KL-2019-9703501,17-01-2019,Charlie Wells,Netherlands,Drenthe,Central
KL-2019-9703502,18-01-2019,Louis Scott,United Kingdom,Scotland,North
KL-2019-9703503,18-01-2019,Leslie Wilson,Spain,Castile and León,South
KL-2019-9703504,18-01-2019,Leslie Wilson,Spain,Castile and León,South
KL-2019-9703505,18-01-2019,Adam Peacock,France,Bourgogne-Franche-Comté,Central
KL-2019-9703506,18-01-2019,Mark Washington,Austria,Vienna,Central
KL-2019-9703507,18-01-2019,Mark Washington,Austria,Vienna,Central
KL-2019-9703508,18-01-2019,Mark Washington,Austria,Vienna,Central
KL-2019-9703509,19-01-2019,Timothy Pownall,Netherlands,North Holland,Central
KL-2019-9703510,19-01-2019,Timothy Pownall,Netherlands,North Holland,Central
KL-2019-9703511,19-01-2019,Timothy Pownall,Netherlands,North Holland,Central
KL-2019-9703512,19-01-2019,Timothy Pownall,Netherlands,North Holland,Central
KL-2019-9703513,20-01-2019,Isabella Secombe,United Kingdom,England,North
KL-2019-9703514,20-01-2019,Ella Harrhy,United Kingdom,England,North
KL-2019-9703515,22-01-2019,Jett Osman,Netherlands,Utrecht,Central
KL-2019-9703516,23-01-2019,Georgia Blackburn,United Kingdom,England,North
KL-2019-9703517,23-01-2019,Betty Reynolds,Italy,Lombardy,South
KL-2019-9703518,23-01-2019,Declan Dundas,Spain,Andalusía,South
